Change Type,Postal Code,Building Name,Address,Building Type,Date Processed,Previous Name,Location Change (meters)
Name Change,690327,Parc Meadow @ Tengah,"327 Tengah Park Avenue Parc Meadow @ Tengah, Singapore 690327",Non-Residential,15/10/2025,PARK MEADOW @ TENGAH,
Name Change,360213,Nkf Dialysis Centre,"213 Bidadari Park Drive Nkf Dialysis Centre, Singapore 360213",Non-Residential,15/10/2025,WOODLEIGH HILLSIDE,
Name Change,619110,J10 (jurong Port),"37 Jurong Port Road J10 (jurong Port), Singapore 619110",Non-Residential,15/10/2025,J1 (JURONG PORT),
Name Change,653474,474C Bukit Batok West Avenue 5,"474C Bukit Batok West Avenue 5, Singapore 653474",Residential,15/10/2025,NIL,
Name Change,48421,22 Cross Street,"22 Cross Street, Singapore 48421",Residential,15/10/2025,CROSS STREET EXCHANGE,
Name Change,737853,Bethesda Christian Centre,"11 Woodlands Close Bethesda Christian Centre, Singapore 737853",Non-Residential,15/10/2025,CALROSE ACADEMY PTE. LTD.,
Name Change,690326,Parc Meadow @ Tengah,"326 Tengah Park Avenue Parc Meadow @ Tengah, Singapore 690326",Non-Residential,15/10/2025,PARK MEADOW @ TENGAH,
Name Change,460045,45 Bedok South Avenue 3,"45 Bedok South Avenue 3, Singapore 460045",Residential,15/10/2025,NIL,
Name Change,699895,Copen Grand,"69 Tengah Garden Walk Copen Grand, Singapore 699895",Non-Residential,15/10/2025,COPEN GRAND (U/C),
Name Change,270053,53 Ghim Moh Link,"53 Ghim Moh Link, Singapore 270053",Residential,15/10/2025,NIL,
Name Change,761529,529A Yishun Street 53,"529A Yishun Street 53, Singapore 761529",Residential,15/10/2025,NIL,
Name Change,212019,Farrer Park Arena,"19B Farrer Park Road Farrer Park Arena, Singapore 212019",Non-Residential,15/10/2025,NIL,
Name Change,207218,2 Crawford Street,"2 Crawford Street, Singapore 207218",Residential,15/10/2025,ICA SERVICES CENTRE,
Name Change,575628,8 Sin Ming Road,"8 Sin Ming Road, Singapore 575628",Residential,15/10/2025,NIL,
Name Change,760844,844 Yishun Street 81,"844 Yishun Street 81, Singapore 760844",Residential,15/10/2025,KAHTIB CENTRAL,
Name Change,271058,Ulu Pandan Banks,"58A Ghim Moh Link Ulu Pandan Banks, Singapore 271058",Non-Residential,15/10/2025,NIL,
Name Change,278116,44 Jalan Merah Saga,"44 Jalan Merah Saga, Singapore 278116",Residential,15/10/2025,NIL,
Name Change,271054,54A Ghim Moh Link,"54A Ghim Moh Link, Singapore 271054",Residential,15/10/2025,NIL,
Name Change,140204,204 Queen's Crescent,"204 Queen's Crescent, Singapore 140204",Residential,15/10/2025,NIL,
Name Change,691101,101A Plantation Close,"101A Plantation Close, Singapore 691101",Residential,15/10/2025,NIL,
Name Change,412117,117B Jalan Kembangan,"117B Jalan Kembangan, Singapore 412117",Residential,15/10/2025,NIL,
Name Change,270050,50 Ghim Moh Close,"50 Ghim Moh Close, Singapore 270050",Residential,15/10/2025,NIL,
Name Change,563809,809C Ang Mo Kio Street 82,"809C Ang Mo Kio Street 82, Singapore 563809",Residential,15/10/2025,NIL,
Name Change,699909,Copen Grand,"51 Tengah Garden Walk Copen Grand, Singapore 699909",Non-Residential,15/10/2025,COPEN GRAND (U/C),
Name Change,228675,11 Mackenzie Road,"11 Mackenzie Road, Singapore 228675",Residential,15/10/2025,G4 STATION BACKPACKERS HOSTEL,
Name Change,228484,2 Mount Emily Road,"2 Mount Emily Road, Singapore 228484",Residential,15/10/2025,NIL,
Name Change,218067,The Quay Hotel Little India,"195 Serangoon Road The Quay Hotel Little India, Singapore 218067",Non-Residential,15/10/2025,BROADWAY HOTEL,
Name Change,209067,44 Horne Road,"44 Horne Road, Singapore 209067",Residential,15/10/2025,NETWORK COURIER BUILDING,
Name Change,209854,Nest Hotel,"26 Cavan Road Nest Hotel, Singapore 209854",Non-Residential,15/10/2025,HOTEL SNOW LAVENDER,
Name Change,319389,297 Lorong 6 Toa Payoh,"297 Lorong 6 Toa Payoh, Singapore 319389",Residential,15/10/2025,TOA PAYOH SPORTS HALL,
Name Change,228487,6 Mount Emily Road,"6 Mount Emily Road, Singapore 228487",Residential,15/10/2025,NIL,
Name Change,59672,33 Hongkong Street,"33 Hongkong Street, Singapore 59672",Residential,15/10/2025,VINTAGE INN @ CLARKE QUAY,
Name Change,228486,4 Mount Emily Road,"4 Mount Emily Road, Singapore 228486",Residential,15/10/2025,NIL,
Location Change,628260,1 Merlimau Road,"1 Merlimau Road, Singapore 628260",Residential,15/10/2025,NIL,947.07
Location Change,627807,61 Meranti Crescent,"61 Meranti Crescent, Singapore 627807",Residential,15/10/2025,NIL,626.44
Location Change,627806,11 Meranti Crescent,"11 Meranti Crescent, Singapore 627806",Residential,15/10/2025,NIL,434.16
Location Change,627869,5 Ayer Chawan Place,"5 Ayer Chawan Place, Singapore 627869",Residential,15/10/2025,NIL,568.44
Location Change,627877,50 Jurong Island Highway,"50 Jurong Island Highway, Singapore 627877",Residential,15/10/2025,NIL,347.98
Location Change,728635,Home Team Tactical Centre,"1 Mandai Quarry Road Home Team Tactical Centre, Singapore 728635",Non-Residential,15/10/2025,HOME TEAM TACTICAL CENTRE,399.03
Location Change,627832,51 Seraya Avenue,"51 Seraya Avenue, Singapore 627832",Residential,15/10/2025,NIL,475.93
Location Change,628208,1 Seraya Avenue,"1 Seraya Avenue, Singapore 628208",Residential,15/10/2025,NIL,1170.47
Location Change,627867,100 Jurong Island Highway,"100 Jurong Island Highway, Singapore 627867",Residential,15/10/2025,NIL,2139.09
Location Change,118326,1 Pulau Sebarok,"1 Pulau Sebarok, Singapore 118326",Residential,15/10/2025,NIL,823.33
Name And Location Change,729826,80 Mandai Lake Road,"80 Mandai Lake Road, Singapore 729826",Residential,15/10/2025,NIL,449.06
Name And Location Change,308433,Johns Hopkins Singapore International Medical Centre,"11 Jalan Tan Tock Seng Johns Hopkins Singapore International Medical Centre, Singapore 308433",Non-Residential,15/10/2025,NIL,490.22
Name And Location Change,259569,Singapore Botanic Gardens (bandstand Gazebo),"1 Cluny Road Singapore Botanic Gardens (bandstand Gazebo), Singapore 259569",Non-Residential,15/10/2025,NATIONAL PARKS BOARD (NPARKS),589.70
