blk_no,street,postal_code,name,lat,lon
2,COLLEGE GREEN,299662,DUNEARN ROAD HOSTELS,1.32351555800449,103.816838125152
26,CHEE HOON AVENUE,299755,CAPITOL PARK,1.32637204692126,103.816419203015
34,CHEE HOON AVENUE,299759,CAPITOL PARK,1.32652897753447,103.817163093856
17,CAMBORNE ROAD,299853,NIL,1.32676530905151,103.821169692696
11,BERRIMA ROAD,299886,NIL,1.32400388013613,103.823945945425
20,BERRIMA ROAD,299896,DUNEARN ESTATE,1.32469851726273,103.824418887589
26,ANDREW ROAD,299952,CALDECOTT HILL ESTATE,1.33788335505615,103.831307855216
42,ANDREW ROAD,299960,NIL,1.33671800324385,103.832306363693
58,ANDREW ROAD,299969,CALDECOTT HILL ESTATE,1.33566848291152,103.83402495664
12D,CHANCERY HILL ROAD,307392,CHANCERY HILL VILLAS,1.32539030907659,103.838781714291
12H,CHANCERY HILL ROAD,307396,CHANCERY HILL VILLAS,1.32555208856113,103.839008139437
29Q,BARKER ROAD,307494,BARKER TERRACES,1.32168562269607,103.835776247519
29P,BARKER ROAD,307495,BARKER TERRACES,1.32172391051655,103.835803874383
98,SHREWSBURY ROAD,307849,NIL,1.31830684179046,103.849501206965
110,SHREWSBURY ROAD,307853,NIL,1.31844417742224,103.85032073289
110A,SHREWSBURY ROAD,307853,NIL,1.31844417714851,103.85032073289
110B,SHREWSBURY ROAD,307853,NIL,1.31844417714851,103.85032073289
21,NEWTON ROAD,307954,NEWTON 21,1.31490075979298,103.840460862924
24,NEWTON ROAD,307956,NEWTON IMPERIAL,1.3153487379872,103.84144796992
18,NEWTON ROAD,307989,NEWTON 18,1.31429426375311,103.841150697585
1,MOUNT ROSIE TERRACE,308003,MOUNT ROSIE TERRACE,1.32225794069613,103.834360824037
7,MOUNT ROSIE TERRACE,308009,MOUNT ROSIE TERRACE,1.32206874438476,103.83445215767
169,MOULMEIN ROAD,308093,NIL,1.31825305742195,103.846124872872
4,JALAN NOVENA UTARA,308482,ENG AUN PARK,1.32322021622345,103.842625552654
34,JALAN NOVENA,308652,ENG AUN PARK,1.32351014544103,103.84317655618
8,GOLDHILL DRIVE,308957,GOLDHILL GARDENS,1.32002520726119,103.832276421122
9,GOLDHILL DRIVE,308958,GOLDHILL GARDENS,1.32021116510062,103.831926316179
10,GOLDHILL DRIVE,308959,GOLDHILL GARDENS,1.32009314121606,103.83229277242
23,GOLDHILL DRIVE,308971,GOLDHILL GARDENS,1.32066040062905,103.832059329281
62,GENTLE ROAD,309186,NIL,1.3176737023531,103.837218647259
29J,CHANCERY LANE,309547,CHANCERY GROVE,1.32312282102104,103.837475548989
29K,CHANCERY LANE,309548,CHANCERY GROVE,1.32318514889601,103.837487711768
10A,DYSON ROAD,309736,NIL,1.32556987520218,103.839671802537
26,BARKER ROAD,309902,NIL,1.32135502835082,103.835073352494
33A,BARKER ROAD,309923,LOTUS AT BARKER,1.32128921339111,103.835975283237
6,LORONG 7 TOA PAYOH,310006,PCF SPARKLETOTS PRESCHOOL @ TOA PAYOH EAST-NOVENA BLK 6 (KN),1.33858279721249,103.85719237771
6,LORONG 7 TOA PAYOH,310006,TOA PAYOH COURT,1.3385828070669,103.857192373631
14,LORONG 7 TOA PAYOH,310014,TOA PAYOH COURT,1.33666896706719,103.858353616452
104,LORONG 1 TOA PAYOH,310104,TOA PAYOH BLOOM,1.34010887675625,103.849107848181
4A,LORONG 7 TOA PAYOH,311004,MULTI STOREY CAR PARK,1.33926636778861,103.855881383112
1000,TOA PAYOH NORTH,318994,BERITA HARIAN,1.34336805203725,103.848402340851
1000,TOA PAYOH NORTH,318994,BERITA MINGGU,1.34312107874605,103.848920374467
1000,TOA PAYOH NORTH,318994,LIANHE WANBAO,1.34306619890237,103.848525031516
1000,TOA PAYOH NORTH,318994,LIANHE ZAOBAO,1.34311193487273,103.848415971814
1000,TOA PAYOH NORTH,318994,MYPAPER,1.3434133093778,103.848839092432
1000,TOA PAYOH NORTH,318994,NEWS CENTRE,1.34326295457982,103.848431240122
1000,TOA PAYOH NORTH,318994,SHIN MIN DAILY NEWS,1.34342750587643,103.848684079702
1000,TOA PAYOH NORTH,318994,TAMIL MURASU,1.34321989430251,103.848371724948
1000,TOA PAYOH NORTH,318994,THE STRAITS TIMES,1.34333146035971,103.848947640866
1000,TOA PAYOH NORTH,318994,THE SUNDAY TIMES,1.34306162359475,103.848806769931
1000,TOA PAYOH NORTH,318994,THE NEW PAPER,1.34344122754911,103.848511401298
1000,TOA PAYOH NORTH,318994,THE STRAITS TIMES,1.34333146035971,103.848947640866
10,LORONG 1 TOA PAYOH,319974,THE ORIE (U/C),1.33970675433727,103.850057290416
49,JALAN BAHAGIA,320049,WHAMPOA GARDENS,1.32765981551451,103.856373450584
11A,SAINT MICHAEL'S ROAD,327955,NIL,1.32558531236154,103.864126828977
24E,SAINT MICHAEL'S ROAD,327988,NIL,1.32673666160036,103.863513159829
30C,SAINT MICHAEL'S ROAD,328002,NIL,1.32737438777892,103.862884055458
30C,SAINT MICHAEL'S ROAD,328002,SRI LANKARAMAYA BUDDHIST TEMPLE,1.32688661188316,103.863158311302
30C,ST. MICHAEL'S ROAD,328002,SRI LANKARAMAYA BUDDHIST TEMPLE,1.326962238427,103.863212170469
1,RUBY LANE,328276,NIL,1.32741214334602,103.867101660266
1A,RUBY LANE,328276,NIL,1.32741214361977,103.867101659722
8,RUBY LANE,328283,NIL,1.32746691089067,103.866789465424
8A,RUBY LANE,328283,NIL,1.32746691061694,103.866789465968
59,JALAN TAMAN,329003,NIL,1.32641970227718,103.864514340074
35,JALAN RAMA RAMA,329113,DE ROYALE,1.3281491159178,103.849419868995
330,BALESTIER ROAD,329762,NIL,1.32389123579211,103.851994841268
330A,BALESTIER ROAD,329762,NIL,1.32389123551838,103.85199484154
330B,BALESTIER ROAD,329762,NIL,1.32389123551838,103.85199484154
330C,BALESTIER ROAD,329762,NIL,1.32389123551838,103.85199484154
529,BALESTIER ROAD,329856,NIL,1.32628498386887,103.846037252047
7,AVA ROAD,329947,NIL,1.3221597580849,103.852361812417
32,AH HOOD ROAD,329977,NADIA MANSIONS,1.32814908980309,103.848401404479
4,BOON KENG ROAD,330004,NIL,1.31569896370315,103.859785170022
4,BOON KENG ROAD,330004,BOON KENG FIRE POST,1.31599705667165,103.859810749789
4,BOON KENG ROAD,330004,MY WORLD PRESCHOOL LTD.,1.31566666819017,103.859806572878
8D,BOON KENG ROAD,334008,NIL,1.31698546318248,103.861338763086
25,BENG WAN ROAD,339854,NIL,1.32364021155279,103.866060122677
29,BENG WAN ROAD,339856,NIL,1.32341916502886,103.865901920968
102,BIDADARI PARK DRIVE,340102,NIL,1.33683710958151,103.871683990431
111A,ALKAFF CRESCENT,341111,ALKAFF OASIS,1.33469497701906,103.873122770802
97,BELIMBING AVENUE,347488,OASIS @ MULBERRY,1.33321835303682,103.877949699263
43,TAI THONG CRESCENT,347865,SENNETT ESTATE,1.32853451071534,103.869974531737
43A,TAI THONG CRESCENT,347865,SENNETT ESTATE,1.32853451098906,103.869974531737
45,TAI THONG CRESCENT,347866,SENNETT ESTATE,1.32847555227567,103.869988685508
45A,TAI THONG CRESCENT,347866,SENNETT ESTATE,1.32847555254939,103.86998868578
41,SIANG KUANG AVENUE,347960,SENNETT ESTATE,1.3299513659016,103.872256400001
42,SIANG KUANG AVENUE,347962,SENNETT ESTATE,1.32923260081419,103.871317795019
116,SIANG KUANG AVENUE,348005,SENNETT ESTATE,1.33005265624671,103.873719812573
120D,SIANG KUANG AVENUE,348011,NIL,1.33015606017985,103.87393665475
11,SIAK KEW AVENUE,348051,BELLAVILLE,1.33045114819522,103.871577099906
85,PHENG GECK AVENUE,348271,NIN RESIDENCE,1.33299652357223,103.869983175672
28,MULBERRY AVENUE,348370,SENNETT ESTATE,1.33064227668266,103.87534048951
29,MULBERRY AVENUE,348371,SENNETT ESTATE,1.33151777428337,103.876874748143
32,MULBERRY AVENUE,348374,SENNETT ESTATE,1.33066626204261,103.875448293346
143,MACPHERSON ROAD,348519,SENNETT ESTATE,1.32956154096654,103.873045245868
3,LORONG BAKAR BATU,348741,UNION INDUSTRIAL CENTER,1.3283277516065,103.872332669673
10,LORONG BAKAR BATU,348744,NIL,1.32702814183135,103.871391675824
10,LORONG BAKAR BATU,348744,FC,1.32710267547029,103.871444003464
65,LICHI AVENUE,348840,SENNETT ESTATE,1.33380485870698,103.877937334415
71,LICHI AVENUE,348843,SENNETT ESTATE,1.33386339174624,103.87809119148
1,KEE CHOE AVENUE,348941,NIL,1.33014680818196,103.873309664358
1,KEE CHOE AVENUE,348941,SENNETT ESTATE,1.33020048669707,103.873256238791
8,KEE CHOE AVENUE,348947,SENNETT ESTATE,1.33046648392023,103.873520890214
60,KEE CHOE AVENUE,348989,SENNETT ESTATE,1.33234306929104,103.873357855333
70,KEE CHOE AVENUE,348994,SENNETT ESTATE,1.33261547702602,103.873406629729
80,GENTING LANE,349565,RUBY INDUSTRIAL COMPLEX,1.32650946552906,103.875670365541
6,CHEMPAKA AVENUE,349616,SENNETT ESTATE,1.33135528986105,103.875618258539
62,CHEMPAKA AVENUE,349682,OASIS @ MULBERRY,1.33212536679473,103.877982173519
18,BUTTERFLY AVENUE,349783,SENNETT ESTATE,1.33381602512107,103.876979828528
30,BUTTERFLY AVENUE,349865,SENNETT ESTATE,1.33395435569814,103.877591144137
40,BELIMBING AVENUE,349912,SENNETT ESTATE,1.33258237940327,103.877284434475
53,BELIMBING AVENUE,349923,SENNETT ESTATE,1.33271990509157,103.876601677863
57,BELIMBING AVENUE,349925,SENNETT ESTATE,1.33284537334985,103.876844571351
85,BELIMBING AVENUE,349955,OASIS @ MULBERRY,1.33311619906046,103.877642553921
20,ANGSANA AVENUE,349964,SENNETT ESTATE,1.33153368373459,103.874575299683
24,ANGSANA AVENUE,349966,SENNETT ESTATE,1.3317249266032,103.874577660884
36,WOODLEIGH PARK,357835,NIL,1.34257767577736,103.866186608766
45,WOODLEIGH PARK,357842,NIL,1.33975567799578,103.866416450736
11,WOLSKEL ROAD,357962,NIL,1.34625275069328,103.870694116155
61,WOLSKEL ROAD,357968,NIL,1.34669844018681,103.869821446398
63,WOLSKEL ROAD,357970,NIL,1.3465878889183,103.869704553616
77,WOLSKEL ROAD,357981,SERANGOON PARK,1.34678440586112,103.868685251974
212,WOLSKEL ROAD,358001,SERANGOON PARK,1.34722337413631,103.868541851048
244,WOLSKEL ROAD,358029,SERANGOON PARK,1.34683639451035,103.86748755031
16A,SOMMERVILLE ROAD,358239,NIL,1.34500289491436,103.86905102466
20A,MATLOCK RISE,358560,NIL,1.34848919962573,103.863802404639
10,LYNWOOD GROVE,358655,BRADDELL HEIGHTS ESTATE,1.34535073705306,103.863093172347
2,LYNWOOD GROVE,358671,BRADDELL HEIGHTS ESTATE,1.34420050469966,103.863208906877
43,JALAN SUKACHITA,358919,SERANGOON PARK,1.34721778290732,103.866343402743
47,JALAN SUKACHITA,358923,SERANGOON PARK,1.34714908142133,103.866244142889
51,JALAN SUKACHITA,358927,SERANGOON PARK,1.34707533610834,103.8661464637
53,JALAN SUKACHITA,358929,SERANGOON PARK,1.3470577681416,103.866029970473
32,JALAN RIANG,359001,SERANGOON PARK,1.34732323790899,103.86684357587
34,JALAN RIANG,359003,SERANGOON PARK,1.34730123799376,103.8667846921
35,JALAN RIANG,359004,SERANGOON PARK,1.34686555695068,103.866857853281
17,DUNSFOLD DRIVE,359379,DUNSFOLD VILLAS,1.34547413247876,103.860898607079
18,DUNSFOLD DRIVE,359380,BRADDELL HEIGHTS ESTATE,1.34725669325972,103.860985842645
5F,DAISY AVENUE,359544,DAISY PETALS,1.34476008931946,103.86744758851
65,DAISY AVENUE,359545,DAISY PARK,1.34459199028914,103.865583780967
49B,COTSWOLD CLOSE,359650,BRADDELL HEIGHTS ESTATE,1.34676573874962,103.862422221532
43,CHILTERN DRIVE,359755,BRADDELL HEIGHTS ESTATE,1.34906921593592,103.865373057829
10,BRADDELL ROAD,359899,NIL,1.34350793763137,103.870196030632
10A,BRADDELL ROAD,359899,NIL,1.3435079379051,103.87019603036
146,BRADDELL ROAD,359929,MEDALLION,1.34391318334892,103.862154937677
235,BRADDELL ROAD,359939,NIL,1.34374499038014,103.863857179684
243,BRADDELL ROAD,359940,NIL,1.34356938883728,103.863352215414
120,BRADDELL ROAD,359943,NIL,1.34451817985576,103.864238782046
7,UPPER ALJUNIED LANE,360007,JOO SENG GREEN,1.33471455041652,103.878708329058
81,MACPHERSON LANE,360081,MACPHERSON VIEW,1.33216938209876,103.886296676732
9A,JOO SENG ROAD,361009,JOO SENG GREEN,1.33486707970684,103.879734921646
385,UPPER ALJUNIED ROAD,367870,NIL,1.33306129195982,103.878857346763
3,PLAYFAIR ROAD,367982,NIL,1.33337042464484,103.886502515087
27,JALAN SETIA,368445,MACPHERSON GARDEN ESTATE,1.33334993954282,103.879550395729
47,JALAN MULIA,368645,MACPHERSON GARDEN ESTATE,1.33303433915059,103.880075924316
21,JALAN MELATI,368907,NIL,1.32900184458384,103.882124846896
5,JALAN MAWAR,368936,NIL,1.33121991658513,103.883098041638
6,JALAN MAWAR,368937,NIL,1.33162969651002,103.883139436801
67,JALAN CHENGKEK,369290,NIL,1.32959864746192,103.884626220579
43,JALAN ANGGEREK,369478,NIL,1.32951096955897,103.882166969701
12,HAPPY AVENUE NORTH,369766,NIL,1.33109760637914,103.880286503424
7,HAPPY AVENUE CENTRAL,369900,NIL,1.33062741794405,103.881123065533
9,HAPPY AVENUE CENTRAL,369902,HAPPY GARDENS,1.3304751590234,103.881191292886
17,HAPPY AVENUE CENTRAL,369909,NIL,1.33019305410505,103.880950772125
20,SIMS DRIVE,387395,PENROSE,1.31941278190941,103.8794959606
23,LORONG 39 GEYLANG,387874,NIL,1.31604984125525,103.89022478259
27,LORONG 39 GEYLANG,387876,NIL,1.31606686277768,103.890332253943
5A,LORONG 37 GEYLANG,387914,SUNNY GROVE,1.31558261176887,103.889462040581
38,LORONG 25 GEYLANG,388307,SKT MANSIONS,1.31469684747176,103.882628937424
1,LORONG 23 GEYLANG,388352,GREEN AVENUE HOME FOR THE ELDERLY,1.31351376184823,103.880968253124
1,LORONG 23 GEYLANG,388352,HIGHPOINT SOCIAL ENTERPRISE ARK,1.31316193161637,103.880782808078
1,LORONG 23 GEYLANG,388352,SINGAPORE BADMINTON HALL,1.31393760905809,103.880707558027
15,LORONG 21 GEYLANG,388460,NIL,1.31345221913027,103.879997215187
46,LORONG 17 GEYLANG,388568,ENTERPRISE INDUSTRIAL BUILDING,1.31484076794934,103.87867010725
23,LORONG 13 GEYLANG,388666,NIL,1.31361441756411,103.877254215475
23A,LORONG 13 GEYLANG,388666,NIL,1.31361441756409,103.877254215747
23B,LORONG 13 GEYLANG,388666,NIL,1.31361441756409,103.877254215747
23C,LORONG 13 GEYLANG,388666,NIL,1.31361441756409,103.877254215747
24,LORONG 13 GEYLANG,388667,NIL,1.31353051906108,103.877542957776
81A,GEYLANG ROAD,389199,GEYLANG CONSERVATION AREA,1.31079266692897,103.872921339003
81,GEYLANG ROAD,389199,GEYLANG CONSERVATION AREA,1.31079283198996,103.872921335198
83,GEYLANG ROAD,389200,NIL,1.31081213463953,103.872966628179
83A,GEYLANG ROAD,389200,NIL,1.31081213463955,103.872966627907
83B,GEYLANG ROAD,389200,NIL,1.31081213463955,103.872966627907
83C,GEYLANG ROAD,389200,NIL,1.31081213463955,103.872966627907
83B,GEYLANG ROAD,389200,ARK HOSTEL,1.31083993618846,103.872957806098
412,GEYLANG ROAD,389391,NIL,1.31288367991497,103.882572084605
412A,GEYLANG ROAD,389391,NIL,1.31288367991497,103.882572084605
412B,GEYLANG ROAD,389391,NIL,1.31288367991497,103.882572084605
497,GEYLANG ROAD,389455,NIL,1.31369169704035,103.884006866142
642B,GEYLANG ROAD,389572,GEYLANG CONSERVATION AREA,1.31432932896331,103.889319747659
642,GEYLANG ROAD,389572,GEYLANG CONSERVATION AREA,1.31432932896332,103.889319747387
642A,GEYLANG ROAD,389572,GEYLANG CONSERVATION AREA,1.31432932896331,103.889319747659
643,GEYLANG ROAD,389573,GEYLANG CONSERVATION AREA,1.31445968659432,103.888029281099
644,GEYLANG ROAD,389574,GEYLANG CONSERVATION AREA,1.31434077172699,103.88937223895
644B,GEYLANG ROAD,389574,GEYLANG CONSERVATION AREA,1.31434077145328,103.889372238678
644A,GEYLANG ROAD,389574,GEYLANG CONSERVATION AREA,1.31434077145328,103.889372238678
12,PINE CLOSE,391012,NIL,1.30847854465222,103.882287785645
227,MOUNTBATTEN ROAD,397998,SINGAPORE ASSOCIATION FOR THE DEAF,1.3078662706986,103.87975557273
227,MOUNTBATTEN ROAD,397998,SINGAPORE SCHOOL FOR THE DEAF,1.3078216292075,103.879831061604
223,MOUNTBATTEN ROAD,398008,223 @ MOUNTBATTEN,1.30846564032774,103.878984638613
223,MOUNTBATTEN ROAD,398008,ETONHOUSE PRE-SCHOOL (223 MOUNTBATTEN),1.30856907438559,103.879015552038
223,MOUNTBATTEN ROAD,398008,ETONHOUSE PRE-SCHOOL PTE LTD,1.30846564443374,103.878984639157
5,LORONG 40 GEYLANG,398051,NIL,1.31412591812975,103.889849844588
50,LORONG 36 GEYLANG,398172,NIL,1.31246091310022,103.888432086829
47B,LORONG 30 GEYLANG,398383,FENG LAI MANSION,1.31173081066848,103.886777251688
47A,LORONG 30 GEYLANG,398383,FENG LAI MANSION,1.31173081066848,103.886777251688
47,LORONG 30 GEYLANG,398383,FENG LAI MANSION,1.31172400567784,103.886776883837
47C,LORONG 30 GEYLANG,398383,FENG LAI MANSION,1.31173081066848,103.886777251688
49,LORONG 30 GEYLANG,398384,FENG LAI MANSION,1.31173675246554,103.886833837345
49A,LORONG 30 GEYLANG,398384,FENG LAI MANSION,1.31173399299653,103.886832358844
49B,LORONG 30 GEYLANG,398384,FENG LAI MANSION,1.31173399299653,103.886832358844
49C,LORONG 30 GEYLANG,398384,FENG LAI MANSION,1.31173399299653,103.886832358844
5,LORONG 26 GEYLANG,398480,REZI 26,1.31277485329606,103.885104634024
37,LORONG 20 GEYLANG,398753,SUNFLOWER REGENCY,1.3112844032004,103.881516089364
41,LORONG 20 GEYLANG,398757,NIL,1.31100377186491,103.881578987712
41A,LORONG 20 GEYLANG,398757,NIL,1.31100377186491,103.881578987984
58,LORONG 16 GEYLANG,398886,NIL,1.31091987564971,103.879742160822
58A,LORONG 16 GEYLANG,398886,NIL,1.31091987564971,103.879742160822
58B,LORONG 16 GEYLANG,398886,NIL,1.31091987564971,103.879742160822
58C,LORONG 16 GEYLANG,398886,NIL,1.31091987564971,103.879742160822
51,LORONG 14 GEYLANG,398952,NIL,1.31072719955326,103.879531018751
65,LORONG 14 GEYLANG,398955,NIL,1.31045870606712,103.879552690039
67,LORONG 14 GEYLANG,398956,NIL,1.31039127814114,103.879544792354
10,LORONG 12 GEYLANG,398991,NIL,1.31166859368563,103.878066887965
10A,LORONG 12 GEYLANG,398991,NIL,1.31166859341191,103.878066887693
10B,LORONG 12 GEYLANG,398991,NIL,1.31166859341191,103.878066887693
10C,LORONG 12 GEYLANG,398991,NIL,1.31162456672669,103.878114515573
10D,LORONG 12 GEYLANG,398991,NIL,1.31162456700044,103.878114515573
10E,LORONG 12 GEYLANG,398991,NIL,1.31162456700044,103.878114515573
7,LORONG 4 GEYLANG,399266,FERN LODGE,1.31111580692247,103.876068248261
320,GUILLEMARD ROAD,399746,CASSIA VIEW,1.31103276112231,103.886630140814
80,DAKOTA CRESCENT,399946,WATERBANK AT DAKOTA,1.30662688563498,103.889264308926
82,DAKOTA CRESCENT,399947,WATERBANK AT DAKOTA,1.30670275906287,103.889574061199
84,DAKOTA CRESCENT,399948,WATERBANK AT DAKOTA,1.30697673506819,103.889630915712
3,EUNOS CRESCENT,400003,NIL,1.32067404184244,103.903231711917
2C,GEYLANG SERAI,405002,SRI GEYLANG SERAI,1.31750146062242,103.898206520651
3,UBI CRESCENT,408558,YONG LEE BUILDING,1.32588221001773,103.893856318607
123,UBI AVENUE 4,408767,TONG XING COMPLEX,1.3350271990695,103.895131699443
149,UBI AVENUE 4,408778,HENSON WAREHOUSE,1.33507101078564,103.895435263643
900,SIMS AVENUE,408966,PARC ESTA,1.31844621299537,103.90343113612
906,SIMS AVENUE,408969,PARC ESTA,1.31777354149314,103.9035893581
910,SIMS AVENUE,408971,PARC ESTA,1.31760622722999,103.902707804387
30,PAYA LEBAR ROAD,409006,PAYA LEBAR MRT STATION (EW8),1.31811149224527,103.893060771576
15,ARUMUGAM ROAD,409960,LORONG KOO CHYE SHENG HONG TEMPLE,1.32631403245342,103.892040556752
24,ARUMUGAM ROAD,409963,CHENG HONG SIANG TNG KEW HUANG KENG COMBINED TEMPLE,1.32569316419126,103.891908622996
24,ARUMUGAM ROAD,409963,LORD BUDDHA TEMPLE,1.32567479791505,103.891904457825
236,JALAN EUNOS,415864,EUHABITAT,1.32837050172389,103.907247007627
230,JALAN EUNOS,415867,EUHABITAT,1.32782123700311,103.906738259684
76M,LORONG MARZUKI,415902,NIL,1.32572427873704,103.908528253015
31,KAKI BUKIT AVENUE 3,415916,HOMESTAY LODGE,1.33806600849597,103.909679381997
22,KAKI BUKIT VIEW,415958,KAKI BUKIT TECHPARK II,1.33636944389372,103.908397381436
37,KAKI BUKIT VIEW,415967,KAKI BUKIT TECHPARK II,1.33617567542216,103.907832906904
43,KAKI BUKIT VIEW,415970,KAKI BUKIT TECHPARK II,1.33684960809115,103.907794462844
51,KAKI BUKIT VIEW,415974,KAKI BUKIT TECHPARK II,1.33696208482624,103.908277965314
167,KAKI BUKIT AVENUE 1,416018,SHUN LI INDUSTRIAL PARK,1.33735535659765,103.912268566156
191,KAKI BUKIT AVENUE 1,416030,SHUN LI INDUSTRIAL PARK,1.33774770255284,103.912369205744
201,KAKI BUKIT AVENUE 1,416035,SHUN LI INDUSTRIAL PARK,1.33755806443432,103.911978883878
49,KAKI BUKIT INDUSTRIAL TERRACE,416129,KAKI BUKIT INDUSTRIAL PARK,1.33556673848478,103.902237572263
56,KAKI BUKIT INDUSTRIAL TERRACE,416136,KAKI BUKIT INDUSTRIAL PARK,1.33657546520323,103.901602747352
96,KAKI BUKIT INDUSTRIAL TERRACE,416173,KAKI BUKIT INDUSTRIAL PARK,1.33591075261683,103.901417965667
11,WARINGIN PARK,416325,SIN CHUAN GARDEN,1.3226841570245,103.918570527722
17,TAMAN SELAMAT,416419,KIMNAN PARK,1.32544929238936,103.91425727625
48,TAMAN SELAMAT,416444,KIMNAN PARK,1.32518529009792,103.915349156414
6,SIMS VIEW,416512,NIL,1.31990192212582,103.910713980691
10,SIMS VIEW,416516,NIL,1.31979154043407,103.910733916189
14,LORONG SALLEH,416767,KEMBANGAN ESTATE,1.32370494171966,103.907067840858
15,LORONG SALLEH,416769,KEMBANGAN ESTATE,1.32330888995937,103.906698997401
63,LORONG MYDIN,416866,KEMBANGAN ESTATE,1.32224434028594,103.910786841183
5,LORONG MELAYU,416900,NIL,1.31932402784238,103.910510670683
67G,LORONG MELAYU,416960,SILAHIS-VILLE,1.32345663721901,103.909380356757
69E,LORONG MELAYU,416968,SILAHIS-VILLE,1.32383954971987,103.909437584908
69F,LORONG MELAYU,416969,SILAHIS-VILLE,1.32385399501055,103.909370901726
64,LORONG MARICAN,417250,KEMBANGAN ESTATE,1.32278860058611,103.908430988894
43,LORONG KEMBANGAN,417358,KIMNAN PARK,1.32621914703828,103.913960771237
44,LENGKONG TIGA,417453,NIL,1.32636315102344,103.911482286758
60,LENGKONG TIGA,417454,STARVILLE,1.32773937225717,103.911272453985
1B,KAKI BUKIT ROAD 3,417822,EASTPOINT TERRACE,1.33831038573322,103.902065634907
3A,KAKI BUKIT ROAD 3,417824,EASTPOINT TERRACE,1.33794331410983,103.90287273012
2,KAKI BUKIT AVENUE 2,417921,KAKI BUKIT AUTOHUB,1.33735946650932,103.900701297285
6,KAKI BUKIT AVENUE 1,417940,KAKI BUKIT AMENITY CENTRE,1.33292201531432,103.904289528313
6,KAKI BUKIT AVENUE 1,417940,THE ORANGE TREE (SIMEI) PTE. LTD.,1.33292201394538,103.904289536745
8,KAKI BUKIT AVENUE 1,417941,NIL,1.33307731058316,103.904717837636
67,KAKI BUKIT AVENUE 1,417946,SHUN LI INDUSTRIAL PARK,1.33640909488725,103.911672900564
23,JALAN WARINGIN,418026,NIL,1.32345949976392,103.917863847682
87,JALAN SENYUM,418188,KIMNAN PARK,1.32426848025241,103.914225641381
73B,JALAN SENANG,418375,YONG SENG ESTATE,1.32718425506381,103.916068579605
17B,JALAN SELAMAT,418539,NIL,1.32239390126133,103.915581367134
26,JALAN SELAMAT,418550,NIL,1.32337444932751,103.915968649716
27,JALAN SAYANG,418645,NIL,1.32171775273563,103.914916828169
34A,JALAN PARAS,418899,YONG SENG ESTATE,1.32601562743043,103.917489150635
40,JALAN PARAS,418902,YONG SENG ESTATE,1.32619838801516,103.917633660127
22C,JALAN PARAS,418906,NIL,1.32571808971241,103.917238382788
15,JALAN MASJID,418936,D' GALLERY,1.31999864551861,103.912136345882
64,JALAN LAPANG,419005,NIL,1.32295103043447,103.915884447077
1,JALAN LAPANG,419021,NIL,1.32299141849363,103.918637621864
2B,JALAN KRIAN,419061,NIL,1.32391631312448,103.915127214838
11,JALAN KECHOT,419188,KEMBANGAN ESTATE,1.32167817419549,103.906686943788
20,JALAN ISMAIL,419279,NIL,1.32310768907376,103.906632883107
20,JALAN ISMAIL,419279,KEMBANGAN ESTATE,1.32316905298985,103.906673576803
21,JALAN ISMAIL,419280,KEMBANGAN ESTATE,1.32290868725193,103.907749599664
22,JALAN ISMAIL,419281,KEMBANGAN ESTATE,1.32316500399353,103.906781964201
35,JALAN ISHAK,419375,KEMBANGAN ESTATE,1.32511180088157,103.90944075305
188,JALAN EUNOS,419538,EUHABITAT,1.32831997410254,103.906382060956
257,CHANGI ROAD,419746,NIL,1.31802487781552,103.905638209886
257A,CHANGI ROAD,419746,NIL,1.31802487808925,103.905638210158
257B,CHANGI ROAD,419746,NIL,1.31802487808925,103.905638210158
257C,CHANGI ROAD,419746,NIL,1.31802487808925,103.905638210158
267,CHANGI ROAD,419751,NIL,1.31802527308065,103.906151879117
267A,CHANGI ROAD,419751,NIL,1.3180252728069,103.906151879389
271,CHANGI ROAD,419753,NIL,1.31810233854733,103.906277840026
271A,CHANGI ROAD,419753,NIL,1.31804458286313,103.906268368783
275,CHANGI ROAD,419755,JING SUITES,1.31806879436847,103.906431330652
473,CHANGI ROAD,419891,NIL,1.31940510623128,103.913076885898
473A,CHANGI ROAD,419891,NIL,1.31940510677876,103.913076885626
473B,CHANGI ROAD,419891,NIL,1.31940510677876,103.913076885626
475,CHANGI ROAD,419892,NIL,1.31940510677876,103.913076885626
475A,CHANGI ROAD,419892,NIL,1.31940510677876,103.913076885626
475B,CHANGI ROAD,419892,NIL,1.31940510677876,103.913076885626
482,CHANGI ROAD,419895,NIL,1.31911274341468,103.913589559224
482A,CHANGI ROAD,419895,NIL,1.31911274368841,103.913589558952
482B,CHANGI ROAD,419895,NIL,1.31911274368841,103.913589558952
576,CHANGI ROAD,419945,FRANKEL ESTATE,1.3209393815903,103.919148540103
655,CHANGI ROAD,419949,NIL,1.32065710173835,103.916456579699
667,CHANGI ROAD,419955,NIL,1.32084406010461,103.916965685063
63F,LORONG M TELOK KURAU,423396,PALACIO,1.31144459768686,103.913842261393
63E,LORONG M TELOK KURAU,423397,PALACIO,1.31145400439812,103.913888018062
162,TEMBELING ROAD,423671,SANDALWOOD,1.30991410349086,103.903089283888
405,TELOK KURAU ROAD,423906,SAINT PATRICK'S ROW,1.3067960799101,103.913485704803
