Change Type,Postal Code,Building Name,Address,Building Type,Date Processed,Previous Name,Location Change (meters)
Name Change,788887,1 Lentor Central,"1 Lentor Central, Singapore 788887",Residential,31/12/2025,LENTOR MODERN (U/C),
Name Change,416214,Lock+store Kaki Bukit,"36 Kaki Bukit Place Lock+store Kaki Bukit, Singapore 416214",Non-Residential,31/12/2025,RAVAGO ASIA BUILDING,
Name Change,769059,Teong Siew Kuan Temple,"360 Yishun Avenue 3 Teong Siew Kuan Temple, Singapore 769059",Non-Residential,31/12/2025,DONG SHAN TEMPLE,
Name Change,596569,Bukit Timah Community Club,"20 Toh Yi Drive Bukit Timah Community Club, Singapore 596569",Non-Residential,31/12/2025,BUKIT TIMAH COMMUNITY CLUB (PENDING U/C),
Name Change,650458,458 Bukit Batok West Avenue 8,"458 Bukit Batok West Avenue 8, Singapore 650458",Residential,31/12/2025,NIL,
Name Change,388465,Jun Yuan Building,"50 Lorong 21 Geylang Jun Yuan Building, Singapore 388465",Non-Residential,31/12/2025,LE DAO BUILDING,
Name Change,791419,419A Fernvale Link,"419A Fernvale Link, Singapore 791419",Residential,31/12/2025,NIL,
Name Change,769299,35 Yishun Close,"35 Yishun Close, Singapore 769299",Residential,31/12/2025,NORTH GAIA (U/C),
Name Change,228170,105 Sophia Road,"105 Sophia Road, Singapore 228170",Residential,31/12/2025,SOPHIA REGENCY (U/C),
Name Change,641993,993A Jurong West Street 93,"993A Jurong West Street 93, Singapore 641993",Residential,31/12/2025,NIL,
Name Change,731194,Marsiling Ridge,"194A Woodlands Centre Road Marsiling Ridge, Singapore 731194",Non-Residential,31/12/2025,NIL,
Name Change,271058,Ulu Pandan Banks,"58A Ghim Moh Link Ulu Pandan Banks, Singapore 271058",Non-Residential,31/12/2025,NIL,
Name Change,462046,46B Bedok South Avenue 3,"46B Bedok South Avenue 3, Singapore 462046",Residential,31/12/2025,NIL,
Name Change,411117,117A Jalan Kembangan,"117A Jalan Kembangan, Singapore 411117",Residential,31/12/2025,NIL,
Name Change,212019,Farrer Park Arena,"19B Farrer Park Road Farrer Park Arena, Singapore 212019",Non-Residential,31/12/2025,NIL,
Name Change,828608,Digipen Institute Technology of Singapore,"1 Punggol Coast Road Digipen Institute Technology of Singapore, Singapore 828608",Non-Residential,31/12/2025,NIL,
Name Change,690100,100 Plantation Close,"100 Plantation Close, Singapore 690100",Residential,31/12/2025,NIL,
Name Change,699912,Copen Grand,"57 Tengah Garden Walk Copen Grand, Singapore 699912",Non-Residential,31/12/2025,COPEN GRAND (U/C),
Name Change,530401,401 Hougang Avenue 10,"401 Hougang Avenue 10, Singapore 530401",Residential,31/12/2025,HARMONY VIEW,
Name Change,131064,64A Commonwealth Avenue West,"64A Commonwealth Avenue West, Singapore 131064",Residential,31/12/2025,NIL,
Name Change,270058,Ulu Pandan Banks,"58 Ghim Moh Link Ulu Pandan Banks, Singapore 270058",Non-Residential,31/12/2025,NIL,
Name Change,651457,457A Bukit Batok West Avenue 8,"457A Bukit Batok West Avenue 8, Singapore 651457",Residential,31/12/2025,NIL,
Name Change,397630,Sport Singapore (sportsg),"3 Stadium Drive Sport Singapore (sportsg), Singapore 397630",Non-Residential,31/12/2025,SINGAPORE SPORTS HUB,
Name Change,650457,457 Bukit Batok West Avenue 8,"457 Bukit Batok West Avenue 8, Singapore 650457",Residential,31/12/2025,NIL,
Name Change,769301,39 Yishun Close,"39 Yishun Close, Singapore 769301",Residential,31/12/2025,NORTH GAIA (U/C),
Name Change,399738,223 Guillemard Road,"223 Guillemard Road, Singapore 399738",Residential,31/12/2025,NIL,
Name Change,619677,Greenphyto Innovation Centre,"13 Tukang Innovation Drive Greenphyto Innovation Centre, Singapore 619677",Non-Residential,31/12/2025,NIL,
Name Change,691330,Parc Meadow @ Tengah,"330A Tengah Park Avenue Parc Meadow @ Tengah, Singapore 691330",Non-Residential,31/12/2025,PARK MEADOW @ TENGAH,
Name Change,462047,47B Bedok South Avenue 3,"47B Bedok South Avenue 3, Singapore 462047",Residential,31/12/2025,NIL,
Name Change,207218,2 Crawford Street,"2 Crawford Street, Singapore 207218",Residential,31/12/2025,ICA SERVICES CENTRE,
Name Change,788890,7 Lentor Central,"7 Lentor Central, Singapore 788890",Residential,31/12/2025,LENTOR MODERN (U/C),
Name Change,769343,29 Yishun Close,"29 Yishun Close, Singapore 769343",Residential,31/12/2025,NORTH GAIA (U/C),
Name Change,161097,97A Havelock Road,"97A Havelock Road, Singapore 161097",Residential,31/12/2025,NIL,
Name Change,211016,Farrer Park Fields,"16A Farrer Park Road Farrer Park Fields, Singapore 211016",Non-Residential,31/12/2025,NIL,
Name Change,762517,517B Miltonia Close,"517B Miltonia Close, Singapore 762517",Residential,31/12/2025,NIL,
Name Change,769294,45 Yishun Close,"45 Yishun Close, Singapore 769294",Residential,31/12/2025,NORTH GAIA (U/C),
Name Change,680823,823 Keat Hong Link,"823 Keat Hong Link, Singapore 680823",Residential,31/12/2025,NIL,
Name Change,690327,Parc Meadow @ Tengah,"327 Tengah Park Avenue Parc Meadow @ Tengah, Singapore 690327",Non-Residential,31/12/2025,PARK MEADOW @ TENGAH,
Name Change,677738,Neighbourhood Police Post Bukit Panjang,"1 Segar Road Neighbourhood Police Post Bukit Panjang, Singapore 677738",Non-Residential,31/12/2025,NEIGHBOURHOOD POLICE CENTRE BUKIT PANJANG,
Name Change,761515,515A Miltonia Close,"515A Miltonia Close, Singapore 761515",Residential,31/12/2025,NIL,
Name Change,682822,822B Keat Hong Link,"822B Keat Hong Link, Singapore 682822",Residential,31/12/2025,NIL,
Name Change,321126,126A Jalan Rajah,"126A Jalan Rajah, Singapore 321126",Residential,31/12/2025,NIL,
Name Change,138531,NUS College,"24 College Avenue West NUS College, Singapore 138531",Non-Residential,31/12/2025,YALE-NUS COLLEGE CAMPUS,
Name Change,508899,Airport Fire Station 1,"2000 Upper Changi Road North Airport Fire Station 1, Singapore 508899",Non-Residential,31/12/2025,NIL,
Name Change,359590,15A Lynwood Grove,"15A Lynwood Grove, Singapore 359590",Residential,31/12/2025,NIL,
Name Change,211018,Farrer Park Fields,"18A Farrer Park Road Farrer Park Fields, Singapore 211018",Non-Residential,31/12/2025,NIL,
Name Change,307684,238A Thomson Road,"238A Thomson Road, Singapore 307684",Residential,31/12/2025,MDA CUSTOMER & LICENSING SERVICES (BROADCASTING),
Name Change,699887,Copen Grand,"73 Tengah Garden Walk Copen Grand, Singapore 699887",Non-Residential,31/12/2025,COPEN GRAND (U/C),
Name Change,48423,18 Cross Street,"18 Cross Street, Singapore 48423",Residential,31/12/2025,CROSS STREET EXCHANGE,
Name Change,238837,40 Orchard Road,"40 Orchard Road, Singapore 238837",Residential,31/12/2025,MACDONALD HSE,
Name Change,760522,522 Yishun Street 53,"522 Yishun Street 53, Singapore 760522",Residential,31/12/2025,NIL,
Name Change,681811,Brickland Community Centre,"811A Choa Chu Kang Avenue 7 Brickland Community Centre, Singapore 681811",Non-Residential,31/12/2025,KEAT HONG COLOURS,
Name Change,530406,406 Hougang Avenue 10,"406 Hougang Avenue 10, Singapore 530406",Residential,31/12/2025,NIL,
Name Change,507708,980 Upper Changi Road North,"980 Upper Changi Road North, Singapore 507708",Residential,31/12/2025,SINGAPORE CORPORATION OF REHABILITATIVE ENTERPRISES (SCORE),
Name Change,213018,Farrer Park Fields,"18C Farrer Park Road Farrer Park Fields, Singapore 213018",Non-Residential,31/12/2025,NIL,
Name Change,691327,Parc Meadow @ Tengah,"327A Tengah Park Avenue Parc Meadow @ Tengah, Singapore 691327",Non-Residential,31/12/2025,PARK MEADOW @ TENGAH,
Name Change,692326,Parc Meadow @ Tengah,"326B Tengah Park Avenue Parc Meadow @ Tengah, Singapore 692326",Non-Residential,31/12/2025,PARK MEADOW @ TENGAH,
Name Change,270052,52 Ghim Moh Link,"52 Ghim Moh Link, Singapore 270052",Residential,31/12/2025,NIL,
Name Change,733590,590C Woodlands Drive 17,"590C Woodlands Drive 17, Singapore 733590",Residential,31/12/2025,NIL,
Name Change,307685,238B Thomson Road,"238B Thomson Road, Singapore 307685",Residential,31/12/2025,CENTRAL PROVIDENT FUND BOARD (CPF),
Name Change,731590,590A Woodlands Drive 17,"590A Woodlands Drive 17, Singapore 731590",Residential,31/12/2025,NIL,
Name Change,578428,46 Jalan Chempedak,"46 Jalan Chempedak, Singapore 578428",Residential,31/12/2025,NIL,
Name Change,529452,89 Tampines Street 62,"89 Tampines Street 62, Singapore 529452",Residential,31/12/2025,TENET (U/C),
Name Change,59673,34 Hongkong Street,"34 Hongkong Street, Singapore 59673",Residential,31/12/2025,VINTAGE INN @ CLARKE QUAY,
Name Change,668385,85 Phoenix Avenue,"85 Phoenix Avenue, Singapore 668385",Residential,31/12/2025,PHOENIX RESIDENCES (U/C),
Name Change,640993,993 Jurong West Street 93,"993 Jurong West Street 93, Singapore 640993",Residential,31/12/2025,NIL,
Name Change,150110,110 Alexandra View,"110 Alexandra View, Singapore 150110",Residential,31/12/2025,NIL,
Name Change,691328,Parc Meadow @ Tengah,"328A Tengah Park Avenue Parc Meadow @ Tengah, Singapore 691328",Non-Residential,31/12/2025,PARK MEADOW @ TENGAH,
Name Change,651476,476A Bukit Batok West Avenue 5,"476A Bukit Batok West Avenue 5, Singapore 651476",Residential,31/12/2025,NIL,
Name Change,273057,Ulu Pandan Banks,"57C Ghim Moh Link Ulu Pandan Banks, Singapore 273057",Non-Residential,31/12/2025,NIL,
Name Change,399199,Z Hotel,"44 Lorong 6 Geylang Z Hotel, Singapore 399199",Non-Residential,31/12/2025,OH MY SUITES,
Name Change,461048,48A Bedok South Avenue 3,"48A Bedok South Avenue 3, Singapore 461048",Residential,31/12/2025,NIL,
Name Change,530405,405 Hougang Avenue 10,"405 Hougang Avenue 10, Singapore 530405",Residential,31/12/2025,NIL,
Name Change,138507,1 Stars Avenue,"1 Stars Avenue, Singapore 138507",Residential,31/12/2025,MEDIACORP CAMPUS,
Name Change,651459,459A Bukit Batok West Avenue 8,"459A Bukit Batok West Avenue 8, Singapore 651459",Residential,31/12/2025,NIL,
Name Change,690326,Parc Meadow @ Tengah,"326 Tengah Park Avenue Parc Meadow @ Tengah, Singapore 690326",Non-Residential,31/12/2025,PARK MEADOW @ TENGAH,
Name Change,288411,21 Shelford Road,"21 Shelford Road, Singapore 288411",Residential,31/12/2025,KELLET COURT,
Name Change,643404,404C Jurong West Street 42,"404C Jurong West Street 42, Singapore 643404",Residential,31/12/2025,NIL,
Name Change,730590,590 Woodlands Drive 17,"590 Woodlands Drive 17, Singapore 730590",Residential,31/12/2025,NIL,
Name Change,693102,102C Plantation Close,"102C Plantation Close, Singapore 693102",Residential,31/12/2025,NIL,
Name Change,560806,806 Ang Mo Kio Street 82,"806 Ang Mo Kio Street 82, Singapore 560806",Residential,31/12/2025,NIL,
Name Change,762523,523B Yishun Street 53,"523B Yishun Street 53, Singapore 762523",Residential,31/12/2025,NIL,
Name Change,761526,526A Yishun Street 53,"526A Yishun Street 53, Singapore 761526",Residential,31/12/2025,NIL,
Name Change,761517,517A Miltonia Close,"517A Miltonia Close, Singapore 761517",Residential,31/12/2025,NIL,
Name Change,651458,458A Bukit Batok West Avenue 8,"458A Bukit Batok West Avenue 8, Singapore 651458",Residential,31/12/2025,NIL,
Name Change,690330,Parc Meadow @ Tengah,"330 Tengah Park Avenue Parc Meadow @ Tengah, Singapore 690330",Non-Residential,31/12/2025,PARK MEADOW @ TENGAH,
Name Change,140205,205 Queen's Crescent,"205 Queen's Crescent, Singapore 140205",Residential,31/12/2025,NIL,
Name Change,609853,2A Penjuru Road,"2A Penjuru Road, Singapore 609853",Residential,31/12/2025,PRIME LODGE,
Name Change,169879,175A Chin Swee Road,"175A Chin Swee Road, Singapore 169879",Residential,31/12/2025,HOTEL RE! @ PEARL'S HILL,
Name Change,761518,518A Miltonia Close,"518A Miltonia Close, Singapore 761518",Residential,31/12/2025,NIL,
Name Change,693327,Parc Meadow @ Tengah,"327C Tengah Park Avenue Parc Meadow @ Tengah, Singapore 693327",Non-Residential,31/12/2025,PARK MEADOW @ TENGAH,
Name Change,249578,74 Grange Road,"74 Grange Road, Singapore 249578",Residential,31/12/2025,NIL,
Name Change,760126,Chong Pang Community Club (temp Office),"126 Yishun Street 11 Chong Pang Community Club (temp Office), Singapore 760126",Non-Residential,31/12/2025,CHONG PANG COMMUNITY CLUB (TEMPORARY OFFICE),
Name Change,699893,Copen Grand,"65 Tengah Garden Walk Copen Grand, Singapore 699893",Non-Residential,31/12/2025,COPEN GRAND (U/C),
Name Change,668384,83 Phoenix Avenue,"83 Phoenix Avenue, Singapore 668384",Residential,31/12/2025,PHOENIX RESIDENCES (U/C),
Name Change,769342,27 Yishun Close,"27 Yishun Close, Singapore 769342",Residential,31/12/2025,NORTH GAIA (U/C),
Name Change,460046,46 Bedok South Avenue 3,"46 Bedok South Avenue 3, Singapore 460046",Residential,31/12/2025,NIL,
Name Change,760523,523 Yishun Street 53,"523 Yishun Street 53, Singapore 760523",Residential,31/12/2025,NIL,
Name Change,544835,Nkf Dialysis Centre Sengkang Community Hospital,"1 Anchorvale Street Nkf Dialysis Centre Sengkang Community Hospital, Singapore 544835",Non-Residential,31/12/2025,SENGKANG COMMUNITY HOSPITAL,
Name Change,138683,10 Dover Drive,"10 Dover Drive, Singapore 138683",Residential,31/12/2025,SINGAPORE INSTITUTE OF TECHNOLOGY@DOVER,
Name Change,320125,125 Jalan Rajah,"125 Jalan Rajah, Singapore 320125",Residential,31/12/2025,NIL,
Name Change,691332,Parc Meadow @ Tengah,"332A Tengah Park Avenue Parc Meadow @ Tengah, Singapore 691332",Non-Residential,31/12/2025,PARK MEADOW @ TENGAH,
Name Change,130061,61 Commonwealth Avenue West,"61 Commonwealth Avenue West, Singapore 130061",Residential,31/12/2025,NIL,
Name Change,160098,98 Havelock Road,"98 Havelock Road, Singapore 160098",Residential,31/12/2025,NIL,
Name Change,463048,48C Bedok South Avenue 3,"48C Bedok South Avenue 3, Singapore 463048",Residential,31/12/2025,NIL,
Name Change,142205,205B Queen's Crescent,"205B Queen's Crescent, Singapore 142205",Residential,31/12/2025,NIL,
Name Change,757721,Mandai Lian Hup Tng,"19 Woodlands Industrial Park E4 Mandai Lian Hup Tng, Singapore 757721",Non-Residential,31/12/2025,NIL,
Name Change,259600,Singapore Botanic Gardens Seed Bank,"1D Cluny Road Singapore Botanic Gardens Seed Bank, Singapore 259600",Non-Residential,31/12/2025,NIL,
Name Change,553129,129C Serangoon North Avenue 1,"129C Serangoon North Avenue 1, Singapore 553129",Residential,31/12/2025,NIL,
Name Change,730591,591 Woodlands Drive 17,"591 Woodlands Drive 17, Singapore 730591",Residential,31/12/2025,NIL,
Name Change,530414,414 Hougang Avenue 10,"414 Hougang Avenue 10, Singapore 530414",Residential,31/12/2025,HARMONY VIEW,
Name Change,552129,129B Serangoon North Avenue 1,"129B Serangoon North Avenue 1, Singapore 552129",Residential,31/12/2025,NIL,
Name Change,438803,1 Haig Lane,"1 Haig Lane, Singapore 438803",Residential,31/12/2025,ROYAL HALLMARK (U/C),
Name Change,653474,474C Bukit Batok West Avenue 5,"474C Bukit Batok West Avenue 5, Singapore 653474",Residential,31/12/2025,NIL,
Name Change,760518,518 Miltonia Close,"518 Miltonia Close, Singapore 760518",Residential,31/12/2025,NIL,
Name Change,680824,824 Keat Hong Link,"824 Keat Hong Link, Singapore 680824",Residential,31/12/2025,NIL,
Name Change,529443,91 Tampines Street 62,"91 Tampines Street 62, Singapore 529443",Residential,31/12/2025,TENET (U/C),
Name Change,768039,Xcl World Academy,"2 Yishun Street 42 Xcl World Academy, Singapore 768039",Non-Residential,31/12/2025,NIL,
Name Change,319258,Toa Payoh South Community Club,"1999 Lorong 8 Toa Payoh Toa Payoh South Community Club, Singapore 319258",Non-Residential,31/12/2025,TOA PAYOH SOUTH COMMUNITY CLUB (PENDING RELOCATION),
Name Change,761522,522A Yishun Street 53,"522A Yishun Street 53, Singapore 761522",Residential,31/12/2025,NIL,
Name Change,550128,128 Serangoon North Avenue 1,"128 Serangoon North Avenue 1, Singapore 550128",Residential,31/12/2025,NIL,
Name Change,529701,75 Tampines Street 62,"75 Tampines Street 62, Singapore 529701",Residential,31/12/2025,TENET (U/C),
Name Change,762519,519B Miltonia Close,"519B Miltonia Close, Singapore 762519",Residential,31/12/2025,NIL,
Name Change,38982,2 Temasek Boulevard,"2 Temasek Boulevard, Singapore 38982",Residential,31/12/2025,CONRAD CENTENNIAL SINGAPORE,
Name Change,564809,809D Ang Mo Kio Street 82,"809D Ang Mo Kio Street 82, Singapore 564809",Residential,31/12/2025,NIL,
Name Change,58476,25 Trengganu Street,"25 Trengganu Street, Singapore 58476",Residential,31/12/2025,HOTEL CALMO CHINATOWN,
Name Change,763517,517C Miltonia Close,"517C Miltonia Close, Singapore 763517",Residential,31/12/2025,NIL,
Name Change,257699,766 Tyersall Avenue,"766 Tyersall Avenue, Singapore 257699",Residential,31/12/2025,NIL,
Name Change,427452,Hotel Sakura by Venue,"181 Joo Chiat Road Hotel Sakura by Venue, Singapore 427452",Non-Residential,31/12/2025,HOTEL 81 - SAKURA,
Name Change,699909,Copen Grand,"51 Tengah Garden Walk Copen Grand, Singapore 699909",Non-Residential,31/12/2025,COPEN GRAND (U/C),
Name Change,189876,261 Victoria Street,"261 Victoria Street, Singapore 189876",Residential,31/12/2025,BUGIS VILLAGE,
Name Change,569163,Yio Chu Kang Community Club,"50 Ang Mo Kio Street 61 Yio Chu Kang Community Club, Singapore 569163",Non-Residential,31/12/2025,YIO CHU KANG COMMUNITY CLUB (PENDING U/C),
Name Change,530468,468 Hougang Avenue 8,"468 Hougang Avenue 8, Singapore 530468",Residential,31/12/2025,NIL,
Name Change,69118,45 Maxwell Road,"45 Maxwell Road, Singapore 69118",Residential,31/12/2025,COMPETITION COMMISSION OF SINGAPORE (CCS),
Name Change,668159,6 Phoenix Road,"6 Phoenix Road, Singapore 668159",Residential,31/12/2025,THE ARDEN (U/C),
Name Change,730592,592 Woodlands Drive 17,"592 Woodlands Drive 17, Singapore 730592",Residential,31/12/2025,NIL,
Name Change,668383,81 Phoenix Avenue,"81 Phoenix Avenue, Singapore 668383",Residential,31/12/2025,PHOENIX RESIDENCES (U/C),
Name Change,388222,8 Lorong 25a Geylang,"8 Lorong 25a Geylang, Singapore 388222",Residential,31/12/2025,ZYANYA (U/C),
Name Change,530462,462 Hougang Avenue 10,"462 Hougang Avenue 10, Singapore 530462",Residential,31/12/2025,NIL,
Name Change,528907,Pathlight School (tampines),"4 Tampines Street 91 Pathlight School (tampines), Singapore 528907",Non-Residential,31/12/2025,NIL,
Name Change,737853,Bethesda Christian Centre,"11 Woodlands Close Bethesda Christian Centre, Singapore 737853",Non-Residential,31/12/2025,CALROSE ACADEMY PTE. LTD.,
Name Change,214016,Farrer Park Fields,"16D Farrer Park Road Farrer Park Fields, Singapore 214016",Non-Residential,31/12/2025,NIL,
Name Change,530404,404 Hougang Avenue 10,"404 Hougang Avenue 10, Singapore 530404",Residential,31/12/2025,NIL,
Name Change,530412,412 Hougang Avenue 10,"412 Hougang Avenue 10, Singapore 530412",Residential,31/12/2025,HARMONY VIEW,
Name Change,141204,204A Queen's Crescent,"204A Queen's Crescent, Singapore 141204",Residential,31/12/2025,NIL,
Name Change,651475,475A Bukit Batok West Avenue 5,"475A Bukit Batok West Avenue 5, Singapore 651475",Residential,31/12/2025,NIL,
Name Change,692330,Parc Meadow @ Tengah,"330B Tengah Park Avenue Parc Meadow @ Tengah, Singapore 692330",Non-Residential,31/12/2025,PARK MEADOW @ TENGAH,
Name Change,319392,301 Lorong 6 Toa Payoh,"301 Lorong 6 Toa Payoh, Singapore 319392",Residential,31/12/2025,TOA PAYOH SPORTS CENTRE,
Name Change,601291,291A Jurong East Street 24,"291A Jurong East Street 24, Singapore 601291",Residential,31/12/2025,NIL,
Name Change,257488,Singapore Botanic Gardens (the Garage),"50 Cluny Park Road Singapore Botanic Gardens (the Garage), Singapore 257488",Non-Residential,31/12/2025,THE GARAGE (SINGAPORE BOTANIC GARDENS),
Name Change,140206,206 Queen's Crescent,"206 Queen's Crescent, Singapore 140206",Residential,31/12/2025,NIL,
Name Change,130063,63 Commonwealth Avenue West,"63 Commonwealth Avenue West, Singapore 130063",Residential,31/12/2025,NIL,
Name Change,574551,20 Thomson Terrace,"20 Thomson Terrace, Singapore 574551",Residential,31/12/2025,THOMSON HILLS ESTATE (U/C),
Name Change,608549,50 Jurong Gateway Road,"50 Jurong Gateway Road, Singapore 608549",Residential,31/12/2025,CATHAY CINEPLEX JEM,
Name Change,38981,Dbs Foundation Outdoor Theatre,"1 Esplanade Drive Dbs Foundation Outdoor Theatre, Singapore 38981",Non-Residential,31/12/2025,ESPLANADE - THEATRES ON THE BAY,
Name Change,307583,43 Thomson Road,"43 Thomson Road, Singapore 307583",Residential,31/12/2025,KARTAR APARTMENTS,
Name Change,788888,3 Lentor Central,"3 Lentor Central, Singapore 788888",Residential,31/12/2025,LENTOR MODERN (U/C),
Name Change,270056,Ulu Pandan Banks,"56 Ghim Moh Link Ulu Pandan Banks, Singapore 270056",Non-Residential,31/12/2025,NIL,
Name Change,699886,Copen Grand,"71 Tengah Garden Walk Copen Grand, Singapore 699886",Non-Residential,31/12/2025,COPEN GRAND (U/C),
Name Change,768024,Nkf Dialysis Centre,"2 Yishun Central 2 Nkf Dialysis Centre, Singapore 768024",Non-Residential,31/12/2025,YISHUN COMMUNITY HOSPITAL,
Name Change,59293,37 North Canal Road,"37 North Canal Road, Singapore 59293",Residential,31/12/2025,CHAMPION HOTEL CITY,
Name Change,99114,2 Seah Im Road,"2 Seah Im Road, Singapore 99114",Residential,31/12/2025,SEAH IM FOOD CENTRE,
Name Change,271050,50A Ghim Moh Close,"50A Ghim Moh Close, Singapore 271050",Residential,31/12/2025,NIL,
Name Change,130065,65 Commonwealth Avenue West,"65 Commonwealth Avenue West, Singapore 130065",Residential,31/12/2025,NIL,
Name Change,668158,4 Phoenix Road,"4 Phoenix Road, Singapore 668158",Residential,31/12/2025,THE ARDEN (U/C),
Name Change,138533,NUS College,"28 College Avenue West NUS College, Singapore 138533",Non-Residential,31/12/2025,YALE-NUS COLLEGE CAMPUS,
Name Change,271053,53A Ghim Moh Link,"53A Ghim Moh Link, Singapore 271053",Residential,31/12/2025,NIL,
Name Change,820681,Nkf Dialysis Centre,"681 Punggol Drive Nkf Dialysis Centre, Singapore 820681",Non-Residential,31/12/2025,OASIS TERRACES,
Name Change,419231,Shinnyo-en Singapore Buddhist Centre,"2 Jalan Kechot Shinnyo-en Singapore Buddhist Centre, Singapore 419231",Non-Residential,31/12/2025,NIL,
Name Change,130064,64 Commonwealth Avenue West,"64 Commonwealth Avenue West, Singapore 130064",Residential,31/12/2025,NIL,
Name Change,530402,402 Hougang Avenue 10,"402 Hougang Avenue 10, Singapore 530402",Residential,31/12/2025,HARMONY VIEW,
Name Change,488626,35 Jalan Pari Dedap,"35 Jalan Pari Dedap, Singapore 488626",Residential,31/12/2025,NIL,
Name Change,138532,NUS College,"26 College Avenue West NUS College, Singapore 138532",Non-Residential,31/12/2025,YALE-NUS COLLEGE CAMPUS,
Name Change,792485,485B Fernvale Drive,"485B Fernvale Drive, Singapore 792485",Residential,31/12/2025,NIL,
Name Change,761529,529A Yishun Street 53,"529A Yishun Street 53, Singapore 761529",Residential,31/12/2025,NIL,
Name Change,602291,291B Jurong East Street 24,"291B Jurong East Street 24, Singapore 602291",Residential,31/12/2025,NIL,
Name Change,760845,845 Yishun Street 81,"845 Yishun Street 81, Singapore 760845",Residential,31/12/2025,KAHTIB CENTRAL,
Name Change,436884,6A Tanjong Rhu Road,"6A Tanjong Rhu Road, Singapore 436884",Residential,31/12/2025,DE CENTURIAN,
Name Change,210018,Farrer Park Fields,"18 Farrer Park Road Farrer Park Fields, Singapore 210018",Non-Residential,31/12/2025,NIL,
Name Change,690332,Parc Meadow @ Tengah,"332 Tengah Park Avenue Parc Meadow @ Tengah, Singapore 690332",Non-Residential,31/12/2025,PARK MEADOW @ TENGAH,
Name Change,530464,464 Upper Serangoon Road,"464 Upper Serangoon Road, Singapore 530464",Residential,31/12/2025,NIL,
Name Change,427373,"Stories Joo Chiat, a Hotel by Cove","51 Joo Chiat Road Stories Joo Chiat, a Hotel by Cove, Singapore 427373",Non-Residential,31/12/2025,AM HOTEL,
Name Change,641994,994A Jurong West Street 93,"994A Jurong West Street 93, Singapore 641994",Residential,31/12/2025,NIL,
Name Change,758200,12 Senoko Drive,"12 Senoko Drive, Singapore 758200",Residential,31/12/2025,SENOKO INDUSTRIAL ESTATE,
Name Change,272050,50B Ghim Moh Close,"50B Ghim Moh Close, Singapore 272050",Residential,31/12/2025,NIL,
Name Change,769345,33 Yishun Close,"33 Yishun Close, Singapore 769345",Residential,31/12/2025,NORTH GAIA (U/C),
Name Change,691331,Parc Meadow @ Tengah,"331A Tengah Park Avenue Parc Meadow @ Tengah, Singapore 691331",Non-Residential,31/12/2025,PARK MEADOW @ TENGAH,
Name Change,731592,592A Woodlands Drive 17,"592A Woodlands Drive 17, Singapore 731592",Residential,31/12/2025,NIL,
Name Change,738979,Rts Link Woodlands North Station,"1 Woodlands North Coast Road Rts Link Woodlands North Station, Singapore 738979",Non-Residential,31/12/2025,CIQ BUILDING,
Name Change,730194,Marsiling Ridge,"194 Woodlands Centre Road Marsiling Ridge, Singapore 730194",Non-Residential,31/12/2025,NIL,
Name Change,547255,28 Parry Avenue,"28 Parry Avenue, Singapore 547255",Residential,31/12/2025,PARRY HALL,
Name Change,600293,293 Jurong East Street 24,"293 Jurong East Street 24, Singapore 600293",Residential,31/12/2025,NIL,
Name Change,562809,809B Ang Mo Kio Street 82,"809B Ang Mo Kio Street 82, Singapore 562809",Residential,31/12/2025,NIL,
Name Change,762527,527B Yishun Street 53,"527B Yishun Street 53, Singapore 762527",Residential,31/12/2025,NIL,
Name Change,760517,517 Miltonia Close,"517 Miltonia Close, Singapore 760517",Residential,31/12/2025,NIL,
Name Change,229503,12 Upper Wilkie Road,"12 Upper Wilkie Road, Singapore 229503",Residential,31/12/2025,WILKIE HILLS (U/C),
Name Change,551129,129A Serangoon North Avenue 1,"129A Serangoon North Avenue 1, Singapore 551129",Residential,31/12/2025,NIL,
Name Change,589601,Beauty World Integrated Transport Hub,"5 Jalan Anak Bukit Beauty World Integrated Transport Hub, Singapore 589601",Non-Residential,31/12/2025,THE RESERVE RESIDENCES,
Name Change,651113,Nkf Dialysis Centre,"113A Bukit Batok West Avenue 6 Nkf Dialysis Centre, Singapore 651113",Non-Residential,31/12/2025,SKY VISTA @ BUKIT BATOK,
Name Change,539231,Defu Industrial Estate,"121 Defu Lane 10 Defu Industrial Estate, Singapore 539231",Non-Residential,31/12/2025,NIL,
Name Change,142204,204B Queen's Crescent,"204B Queen's Crescent, Singapore 142204",Residential,31/12/2025,NIL,
Name Change,691102,102A Plantation Close,"102A Plantation Close, Singapore 691102",Residential,31/12/2025,NIL,
Name Change,160097,97 Havelock Road,"97 Havelock Road, Singapore 160097",Residential,31/12/2025,NIL,
Name Change,761523,523A Yishun Street 53,"523A Yishun Street 53, Singapore 761523",Residential,31/12/2025,NIL,
Name Change,219528,Siddh Peeth Shree Lakshminarayan Temple,"5 Chander Road Siddh Peeth Shree Lakshminarayan Temple, Singapore 219528",Non-Residential,31/12/2025,NIL,
Name Change,692102,102B Plantation Close,"102B Plantation Close, Singapore 692102",Residential,31/12/2025,NIL,
Name Change,178892,61 Stamford Road,"61 Stamford Road, Singapore 178892",Residential,31/12/2025,NATIONAL HERITAGE BOARD (NHB),
Name Change,550267,Market,"267 Serangoon Avenue 3 Market, Singapore 550267",Non-Residential,31/12/2025,NIL,
